hex_id,Province,District,DS,Name,Amenity,geometry,Competitor
8861131601fffff,Eastern,Trincomalee,Town & Gravets,Pan Asia Bank Trincomalee,Bank,POINT (81.2348414 8.5765522),Pan Asia Bank
88611164adfffff,North Central,Anuradhapura,Kekirawa,Pan Asia Bank,Bank,POINT (80.5994565 8.0369491),Pan Asia Bank
88611ea44dfffff,North Western,Puttalam,Puttalam,Pan Asia Bank Puttalam,Bank,POINT (79.8386997 8.0268214),Pan Asia Bank
8861112b37fffff,Central,Matale,Dambulla,Pan Asia Bank,Bank,POINT (80.6510213 7.8698711),Pan Asia Bank
886100491dfffff,Southern,Hambantota,Tangalle,Pan Asia Bank,Bank,POINT (80.7941256 6.0276327),Pan Asia Bank
886102919dfffff,Southern,Hambantota,Hambantota,Pan Asia Bank,Bank,POINT (81.0296483 6.122592),Pan Asia Bank
886102b58bfffff,Southern,Matara,Akuressa,Pan Asia Bank Akuressa,Bank,POINT (80.4773251 6.0979521),Pan Asia Bank
886102b58bfffff,Southern,Matara,Akuressa,Pan Asia Bank ATM,ATM,POINT (80.4772098 6.0979026),Pan Asia Bank ATM
886102620dfffff,Central,Nuwara Eliya,Ambagamuwa,Pan Asia Bank,Bank,POINT (80.598733 6.891816),Pan Asia Bank
886102620dfffff,Central,Nuwara Eliya,Ambagamuwa,Pan Asia Banking Corporation ATM,ATM,POINT (80.5986975 6.8918979),Pan Asia Bank ATM
8861020f59fffff,Sabaragamuwa,Ratnapura,Balangoda,Pan Asia Bank Balangoda,Bank,POINT (80.6976235 6.6478438),Pan Asia Bank
88611cc2cbfffff,Sabaragamuwa,Kegalle,Kegalle,Pan Asia Bank,Bank,POINT (80.3415235 7.2525078),Pan Asia Bank
886111ad9dfffff,Central,Matale,Matale,Pan Asia Banking Corporation PLC,Bank,POINT (80.6240217 7.4706851),Pan Asia Bank
886111ad9dfffff,Central,Matale,Matale,Pan Asia Bank ATM,ATM,POINT (80.6239792 7.4706607),Pan Asia Bank ATM
88611ccab1fffff,North Western,Kurunegala,Kurunegala,Pan Asia Bank,Bank,POINT (80.3452617 7.4522535),Pan Asia Bank
8861028c25fffff,Sabaragamuwa,Ratnapura,Embilipitiya,Pan Asia Bank Embilipitiya,Bank,POINT (80.8541387 6.3315079),Pan Asia Bank
88611e51c7fffff,Northern,Vavuniya,Vavuniya,Pan Asia Bank ATM,ATM,POINT (80.4980319 8.7524757),Pan Asia Bank ATM
88611121e3fffff,Central,Matale,Galewela,Pan Asia Bank ATM,ATM,POINT (80.5681121 7.7566553),Pan Asia Bank ATM
88611cb139fffff,Western,Colombo,Colombo,Pan Asia Bank,Bank,POINT (79.8656325 6.9342241),Pan Asia Bank
88611cb063fffff,Western,Colombo,Thimbirigasyaya,Pan Asia Bank Bambalapitiya,Bank,POINT (79.8585484 6.883858),Pan Asia Bank
88611cc6e9fffff,Sabaragamuwa,Kegalle,Warakapola,Pan Asia Bank ATM,ATM,POINT (80.201581 7.2300939),Pan Asia Bank ATM
88611cc2cbfffff,Sabaragamuwa,Kegalle,Kegalle,Pan Asia Bank ATM,ATM,POINT (80.3415237 7.2525078),Pan Asia Bank ATM
88611cb1edfffff,Western,Colombo,Colombo,Pan Asia Bank,Bank,POINT (79.8439078 6.9330549),Pan Asia Bank
88611cb315fffff,Western,Colombo,Dehiwala,Pan Asia Bank Nugegoda,Bank,POINT (79.8857844 6.8709912),Pan Asia Bank
88611cb36dfffff,Western,Colombo,Kaduwela,Pan Asia Bank Thalawathugoda,Bank,POINT (79.9358567 6.8753811),Pan Asia Bank
88611cb131fffff,Western,Colombo,Colombo,Pan Asia Bank,Bank,POINT (79.8548697 6.9391364),Pan Asia Bank
88611c8431fffff,Western,Colombo,Kaduwela,Pan Asia Bank Kaduwela,Bank,POINT (79.9793522 6.9374825),Pan Asia Bank
88611c84c9fffff,Western,Colombo,Kaduwela,Pan Asia Bank,Bank,POINT (79.9560268 6.902151),Pan Asia Bank
88611cb131fffff,Western,Colombo,Colombo,Pan Asia Bank,Bank,POINT (79.8618965 6.9397672),Pan Asia Bank
88611c84c9fffff,Western,Colombo,Kaduwela,Pan Asia Bank - Malabe Branch,ATM,POINT (79.9560225 6.9021353),Pan Asia Bank ATM
88611cb159fffff,Western,Colombo,Thimbirigasyaya,Pan Asia Bank,Bank,POINT (79.8768188 6.8930332),Pan Asia Bank
88611cb13bfffff,Western,Colombo,Colombo,Pan Asia Bank Pettah,Bank,POINT (79.850527 6.9364908),Pan Asia Bank
88611cb133fffff,Western,Colombo,Colombo,Pan Asia Bank ATM,ATM,POINT (79.852927 6.9401063),Pan Asia Bank ATM
88611cb133fffff,Western,Colombo,Colombo,Pan Asia Bank Colombo Gold Centre,Bank,POINT (79.8531952 6.9400134),Pan Asia Bank
88611cb025fffff,Western,Colombo,Thimbirigasyaya,Pan Asia Bank ATM,ATM,POINT (79.8515876 6.9050454),Pan Asia Bank ATM
88611cb135fffff,Western,Colombo,Colombo,Pan Asia Bank ATM,ATM,POINT (79.8624137 6.9474024),Pan Asia Bank ATM
88611cb36dfffff,Western,Colombo,Kaduwela,Pan Asia Bank ATM,ATM,POINT (79.9358906 6.8753745),Pan Asia Bank ATM
88611cb063fffff,Western,Colombo,Thimbirigasyaya,Pan Asia Bank ATM,ATM,POINT (79.8587659 6.883434),Pan Asia Bank ATM
88611cb201fffff,Western,Colombo,Ratmalana,Pan Asia Bank ATM,ATM,POINT (79.8738981 6.8186596),Pan Asia Bank ATM
88611cb159fffff,Western,Colombo,Thimbirigasyaya,PAN ASIA BANK ATM,ATM,POINT (79.8768711 6.8930159),Pan Asia Bank ATM
88611c84d3fffff,Western,Colombo,Kaduwela,Pan Asia Bank ATM,ATM,POINT (79.9224178 6.8984382),Pan Asia Bank ATM
8861034925fffff,Western,Colombo,Homagama,Pan Asia ATM,ATM,POINT (79.9991181 6.8411362),Pan Asia Bank ATM
88611cb315fffff,Western,Colombo,Dehiwala,Pan Asian Bank ATM,ATM,POINT (79.8851107 6.8711742),Pan Asia Bank ATM
88611cb10bfffff,Western,Colombo,Thimbirigasyaya,Pan Asia ATM,ATM,POINT (79.8746496 6.9175918),Pan Asia Bank ATM
88611544e1fffff,Eastern,Ampara,Akkaraipattu,Pan Asia Bank ATM,ATM,POINT (81.8498853 7.2194825),Pan Asia Bank ATM
8861006d37fffff,Southern,Galle,Galle 4 Gravets,People's Bank,ATM,POINT (80.2155255 6.0325537),Peoples Bank ATM
8861006d37fffff,Southern,Galle,Galle 4 Gravets,People's Bank ATM,ATM,POINT (80.2172924 6.0350003),Peoples Bank ATM
886103d2ebfffff,Southern,Galle,Galle 4 Gravets,PEOPLE'S BANK ATM,ATM,POINT (80.2250003 6.0662083),Peoples Bank ATM
886103d2cbfffff,Southern,Galle,Galle 4 Gravets,People's Bank ATM,ATM,POINT (80.2232801 6.0367588),Peoples Bank ATM
886103c0b9fffff,Southern,Galle,Ambalangoda,People's Bank ATM,ATM,POINT (80.0543271 6.2381794),Peoples Bank ATM
886103d2b1fffff,Southern,Galle,Bope-Poddala,Peoples Bank ATM,ATM,POINT (80.1932551 6.0795911),Peoples Bank ATM
886103d2e1fffff,Southern,Galle,Bope-Poddala,People's Bank ATM,ATM,POINT (80.2351552 6.0708583),Peoples Bank ATM
886103d2a5fffff,Southern,Galle,Bope-Poddala,People's Bank ATM,ATM,POINT (80.2193207 6.095964),Peoples Bank ATM
886103d52dfffff,Southern,Galle,Gonapinuwala,People's Bank ATM,ATM,POINT (80.1369233 6.1411812),Peoples Bank ATM
886103c003fffff,Southern,Galle,Ambalangoda,ATM People'Bank,ATM,POINT (80.1169245 6.2256158),Peoples Bank ATM
886103d207fffff,Southern,Galle,Akmeemana,peoples bank ATM,ATM,POINT (80.2685585 6.0663394),Peoples Bank ATM
886103d02dfffff,Southern,Galle,Wanduramba,People's Bank ATM,ATM,POINT (80.2548209 6.1348624),Peoples Bank ATM
886103d2d9fffff,Southern,Galle,Galle 4 Gravets,Public Bank ATM,ATM,POINT (80.2119013 6.0344939),Peoples Bank ATM
886103d85bfffff,Southern,Galle,Niyagama,People's Bank ATM,ATM,POINT (80.2684726 6.2446941),Peoples Bank ATM
88611e6d41fffff,Northern,Mannar,Mannar Town,People's Bank ATM,ATM,POINT (79.9134625 8.977708),Peoples Bank ATM
88611ad099fffff,Northern,Mannar,Mannar Town,People's Bank ATM,ATM,POINT (79.8222488 9.085104),Peoples Bank ATM
88611ec6bbfffff,North Central,Anuradhapura,Nuwaragam Palatha Central,PEOPLES BANK ATM,ATM,POINT (80.3965189 8.3432717),Peoples Bank ATM
88611ec759fffff,North Central,Anuradhapura,Mihinthale,People's Bank ATM,ATM,POINT (80.5113698 8.3591923),Peoples Bank ATM
88611ec68bfffff,North Central,Anuradhapura,Nuwaragam Palatha East,People's Bank ATM,ATM,POINT (80.4115543 8.3257072),Peoples Bank ATM
88611ec699fffff,North Central,Anuradhapura,Nuwaragam Palatha East,People's Bank ATM,ATM,POINT (80.4022904 8.3219214),Peoples Bank ATM
88611ec683fffff,North Central,Anuradhapura,Nuwaragam Palatha East,People's Bank ATM,ATM,POINT (80.4111772 8.3351831),Peoples Bank ATM
88611ec75bfffff,North Central,Anuradhapura,Mihinthale,ATM Machine - People's Bank,ATM,POINT (80.502731 8.3578888),Peoples Bank ATM
88611ec6a7fffff,North Central,Anuradhapura,Nuwaragam Palatha Central,People's bank ATM,ATM,POINT (80.4209763 8.3704603),Peoples Bank ATM
88611e986dfffff,North Central,Anuradhapura,Kekirawa,Peoples bank ATM,ATM,POINT (80.5625913 8.128218),Peoples Bank ATM
88611c59bdfffff,North Western,Kurunegala,Maho,People's Bank ATM,ATM,POINT (80.2735176 7.8226833),Peoples Bank ATM
8861112cabfffff,North Western,Kurunegala,Polpitigama,People's Bank ATM,ATM,POINT (80.405153 7.8180743),Peoples Bank ATM
88611c51dbfffff,North Western,Kurunegala,Wariyapola,People's Bank ATM,ATM,POINT (80.2442177 7.6199348),Peoples Bank ATM
886111276bfffff,North Western,Kurunegala,Ibbagamuwa,People's Bank ATM,ATM,POINT (80.5064124 7.6388486),Peoples Bank ATM
88611c4199fffff,North Western,Kurunegala,Nikaweratiya,People's Bank ATM,ATM,POINT (80.1181679 7.7481628),Peoples Bank ATM
88611c4283fffff,North Western,Kurunegala,Kobeigane,People's Bank ATM,ATM,POINT (80.1265821 7.6571496),Peoples Bank ATM
88611121e7fffff,Central,Matale,Galewela,People's Bank ATM,ATM,POINT (80.5690876 7.7575448),Peoples Bank ATM
8861ad9943fffff,Northern,Mullaitivu,Maritimepattu,People's bank ATM,ATM,POINT (80.8135213 9.2689527),Peoples Bank ATM
8861ad9099fffff,Northern,Vavuniya,Vavuniya North,People's bank ATM Nedunkerny,ATM,POINT (80.6570647 9.0571513),Peoples Bank ATM
8861ad8227fffff,Northern,Mullaitivu,Oddusuddan,People's Bank ATM,ATM,POINT (80.6489204 9.153776),Peoples Bank ATM
8861ad8a25fffff,Northern,Mullaitivu,Puthukkudiyiruppu,Peoples bank ATM,ATM,POINT (80.6953782 9.3142225),Peoples Bank ATM
88611320a7fffff,North Central,Anuradhapura,Padaviya,Peoples Bank ATM,ATM,POINT (80.7597165 8.8346253),Peoples Bank ATM
8861131631fffff,Eastern,Trincomalee,Town & Gravets,People's Bank ATM,ATM,POINT (81.2146222 8.5876745),Peoples Bank ATM
8861131601fffff,Eastern,Trincomalee,Town & Gravets,People's Bank ATM,ATM,POINT (81.2347414 8.5760768),Peoples Bank ATM
886111a00dfffff,Central,Kandy,Medadumbara,Peoples Bank Self Banking Unit,ATM,POINT (80.7843763 7.3134798),Peoples Bank ATM
886111a015fffff,Central,Kandy,Medadumbara,People's Bank ATM,ATM,POINT (80.7647071 7.3095991),Peoples Bank ATM
8861024909fffff,Uva,Badulla,Meegahakiula,People's Bank ATM,ATM,POINT (81.0487945 7.1377609),Peoples Bank ATM
886111b505fffff,Central,Nuwara Eliya,Hanguranketa,People's Bank ATM,ATM,POINT (80.7829661 7.2146316),Peoples Bank ATM
8861024d55fffff,Central,Nuwara Eliya,Walapane,Peoples ATM,ATM,POINT (80.893723 7.0791862),Peoples Bank ATM
886111bb55fffff,Uva,Badulla,Mahiyanganaya,Peoples Bank ATM,ATM,POINT (80.990133 7.3390162),Peoples Bank ATM
886111a729fffff,Central,Kandy,Kundasale,People's Bank ATM,ATM,POINT (80.696294 7.2808051),Peoples Bank ATM
886111ae45fffff,Central,Kandy,Panvila,PET Peoples Bank Cash Machine,ATM,POINT (80.7148814 7.362239),Peoples Bank ATM
88610279abfffff,Central,Nuwara Eliya,Kothmale,People's Bank & ATM,ATM,POINT (80.6858077 7.0683558),Peoples Bank ATM
8861024de9fffff,Central,Nuwara Eliya,Walapane,People's Bank ATM,ATM,POINT (80.8623455 7.0950725),Peoples Bank ATM
88611522b1fffff,Uva,Monaragala,Monaragala,People's Bank ATM,ATM,POINT (81.3500631 6.8719838),Peoples Bank ATM
88611522bbfffff,Uva,Monaragala,Monaragala,People's Bank ATM,ATM,POINT (81.3463435 6.866149),Peoples Bank ATM
886102c90dfffff,Uva,Monaragala,Buttala,People's Bank ATM,ATM,POINT (81.2497578 6.7613888),Peoples Bank ATM
88610258b9fffff,Uva,Badulla,Badulla,People's Bank ATM,ATM,POINT (81.0554351 6.990496),Peoples Bank ATM
886102d225fffff,Uva,Monaragala,Katharagama,PEOPLE'S BANK ATM,ATM,POINT (81.3297678 6.4127866),Peoples Bank ATM
88610258b9fffff,Uva,Badulla,Badulla,ATM-CDM Peoples Bank,ATM,POINT (81.0584519 6.9879301),Peoples Bank ATM
886115633dfffff,Eastern,Ampara,Ampara,People's Bank ATM,ATM,POINT (81.6738538 7.2909581),Peoples Bank ATM
8861025563fffff,Uva,Badulla,Bandarawela,People's Bank,ATM,POINT (80.9912458 6.8302004),Peoples Bank ATM
88610258b9fffff,Uva,Badulla,Badulla,People's Bank ATM,ATM,POINT (81.0600873 6.9882728),Peoples Bank ATM
8861117a13fffff,North Central,Polonnaruwa,Higurakgoda,PEOPLES BANK HINGURAKGODA,ATM,POINT (80.9530406 8.0407022),Peoples Bank ATM
88611109a3fffff,North Central,Polonnaruwa,Thamankaduwa,People's Bank ATM,ATM,POINT (81.0022801 7.9148307),Peoples Bank ATM
88611155cdfffff,North Central,Polonnaruwa,Welikanda,People's Bank-ATM,ATM,POINT (81.1839444 7.9218733),Peoples Bank ATM
88611036c3fffff,Eastern,Batticaloa,Eravur Pattu,"People's Bank ATM, Eastern University, Vantharumoolai",ATM,POINT (81.5798519 7.7947795),Peoples Bank ATM
88611155cdfffff,North Central,Polonnaruwa,Welikanda,people's Bank (Self Bank Unit),ATM,POINT (81.1841758 7.9220499),Peoples Bank ATM
886111d92bfffff,Eastern,Batticaloa,Eravur Town,People's Bank ATM,ATM,POINT (81.6041417 7.7759116),Peoples Bank ATM
886110aeabfffff,Eastern,Batticaloa,Manmunai North,People's Bank ATM,ATM,POINT (81.6939373 7.7125256),Peoples Bank ATM
886111d935fffff,Eastern,Batticaloa,Eravur Pattu,People's Bank ATM,ATM,POINT (81.5927561 7.7839795),Peoples Bank ATM
